#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04921	Oxytocin signaling pathway	14	149	0.00013000000000000002	Mylk,Gucy1b3,Gucy1a3,Cacna2d1,Ppp1r12a,Rock1,Camk2g,Myl9,Cacna1d,Cacna1c,Cacnb2,Myl6,Ppp1r12b,Mef2c	Mylk,Gucy1b3,Gucy1a3,Cacna2d1,Ppp1r12a,Rock1,Camk2g,Myl9,Cacna1d,Cacna1c,Cacnb2,Myl6,Ppp1r12b,Mef2c
mmu05165	Human papillomavirus infection	19	335	0.0024	Hey2,Itga8,Itgav,Wnt16,Creb5,Hdac11,Itga9,H2-Q1,Col4a4,Dlg3,Itgb1,Col6a6,Col4a6,Hdac9,Col4a5,Col4a3,Fzd7,Maml2,Thbs2	Hey2,Itga8,Itgav,Wnt16,Creb5,Hdac11,Itga9,H2-Q1,Col4a4,Dlg3,Itgb1,Col6a6,Col4a6,Hdac9,Col4a5,Col4a3,Fzd7,Maml2,Thbs2
mmu04974	Protein digestion and absorption	9	90	0.0031	Atp1b2,Slc8a1,Col4a4,Col6a6,Col4a6,Col15a1,Col4a5,Col4a3,Slc8a2	Atp1b2,Slc8a1,Col4a4,Col6a6,Col4a6,Col15a1,Col4a5,Col4a3,Slc8a2
mmu04713	Circadian entrainment	9	95	0.0041	Gucy1b3,Gucy1a3,Camk2g,Prkg1,Gng8,Cacna1d,Cacna1c,Gnb4,Nos1ap	Gucy1b3,Gucy1a3,Camk2g,Prkg1,Gng8,Cacna1d,Cacna1c,Gnb4,Gm7694
mmu05205	Proteoglycans in cancer	13	199	0.0061	Itgav,Wnt16,Flna,Ank2,Tgfb2,Ppp1r12a,Rock1,Camk2g,Cav3,Itgb1,Fzd7,Ihh,Ppp1r12b	Itgav,Wnt16,Flna,Ank2,Tgfb2,Ppp1r12a,Rock1,Camk2g,Cav3,Itgb1,Fzd7,Ihh,Ppp1r12b
mmu04151	PI3K-Akt signaling pathway	18	349	0.0073	Itga8,Itgav,Creb5,Itga9,Fgf1,Efna5,Gng8,Col4a4,Itgb1,Col6a6,Col4a6,Ntf3,Col4a5,Col4a3,Fgfr2,Gnb4,Thbs2,Pdgfd	Itga8,Itgav,Creb5,Itga9,Fgf1,Efna5,Gng8,Col4a4,Itgb1,Col6a6,Col4a6,Ntf3,Col4a5,Col4a3,Fgfr2,Gnb4,Thbs2,Pdgfd
mmu04390	Hippo signaling pathway	11	153	0.0073	Tgfb3,Tgfbr1,Id2,Bmpr1b,Wnt16,Bmpr1a,Tgfb2,Fgf1,Dlg3,Ctnna3,Fzd7	Tgfb3,Tgfbr1,Id2,Bmpr1b,Wnt16,Bmpr1a,Tgfb2,Fgf1,Dlg3,Ctnna3,Fzd7
mmu04550	Signaling pathways regulating pluripotency of stem cells	10	137	0.0103	Id2,Id4,Smad9,Bmpr1b,Wnt16,Bmpr1a,Zfhx3,Fzd7,Fgfr2,Meis1	Id2,Id4,Smad9,Bmpr1b,Wnt16,Bmpr1a,Zfhx3,Fzd7,Fgfr2,Meis1
mmu04530	Tight junction	11	165	0.0111	Actn1,Arhgef2,Jam3,Rock1,Dlg3,Myl9,Itgb1,Myh11,Myh10,Cacna1d,Myl6	Actn1,Arhgef2,Jam3,Rock1,Dlg3,Myl9,Itgb1,Myh11,Myh10,Cacna1d,Myl6
mmu04010	MAPK signaling pathway	15	292	0.0173	Tgfb3,Tgfbr1,Flna,Tgfb2,Fgf1,Cacna2d1,Efna5,Zak,Ntf3,Cacna1d,Cacna1c,Cacnb2,Fgfr2,Pdgfd,Mef2c	Tgfb3,Tgfbr1,Flna,Tgfb2,Fgf1,Cacna2d1,Efna5,Zak,Ntf3,Cacna1d,Cacna1c,Cacnb2,Fgfr2,Pdgfd,Mef2c
mmu04933	AGE-RAGE signaling pathway in diabetic complications	8	100	0.0173	Tgfb3,Tgfbr1,F3,Tgfb2,Col4a4,Col4a6,Col4a5,Col4a3	Tgfb3,Tgfbr1,F3,Tgfb2,Col4a4,Col4a6,Col4a5,Col4a3
mmu05200	Pathways in cancer	22	522	0.0186	Tgfb3,Tgfbr1,Hey2,Nkx3-1,Itgav,Wnt16,Mlh1,Tgfb2,Fgf1,Rock1,Camk2g,Gng8,Hhip,Col4a4,Itgb1,Col4a6,Ctnna3,Col4a5,Col4a3,Fzd7,Fgfr2,Gnb4	Tgfb3,Tgfbr1,Hey2,Nkx3-1,Itgav,Wnt16,Mlh1,Tgfb2,Fgf1,Rock1,Camk2g,Gng8,Hhip,Col4a4,Itgb1,Col4a6,Ctnna3,Col4a5,Col4a3,Fzd7,Fgfr2,Gnb4
mmu04926	Relaxin signaling pathway	9	130	0.02	Tgfbr1,Creb5,Acta2,Gng8,Col4a4,Col4a6,Col4a5,Col4a3,Gnb4	Tgfbr1,Creb5,Acta2,Gng8,Col4a4,Col4a6,Col4a5,Col4a3,Gnb4
mmu05146	Amoebiasis	8	105	0.02	Tgfb3,Actn1,Vcl,Tgfb2,Col4a4,Col4a6,Col4a5,Col4a3	Tgfb3,Actn1,Vcl,Tgfb2,Col4a4,Col4a6,Col4a5,Col4a3
mmu04911	Insulin secretion	7	85	0.0229	Kcnmb1,Creb5,Atp1b2,Camk2g,Cacna1d,Cacna1c,Kcnma1	Kcnmb1,Creb5,Atp1b2,Camk2g,Cacna1d,Cacna1c,Kcnma1
mmu04261	Adrenergic signaling in cardiomyocytes	9	140	0.0284	Creb5,Atp1b2,Cacna2d1,Camk2g,Slc8a1,Cacna1d,Cacna1c,Cacnb2,Atp2b4	Creb5,Atp1b2,Cacna2d1,Camk2g,Slc8a1,Cacna1d,Cacna1c,Cacnb2,Atp2b4
mmu05226	Gastric cancer	9	148	0.0385	Tgfb3,Tgfbr1,Wnt16,Mlh1,Tgfb2,Fgf1,Ctnna3,Fzd7,Fgfr2	Tgfb3,Tgfbr1,Wnt16,Mlh1,Tgfb2,Fgf1,Ctnna3,Fzd7,Fgfr2
mmu04260	Cardiac muscle contraction	6	75	0.0459	Atp1b2,Cacna2d1,Slc8a1,Cacna1d,Cacna1c,Cacnb2	Atp1b2,Cacna2d1,Slc8a1,Cacna1d,Cacna1c,Cacnb2
mmu04970	Salivary secretion	6	75	0.0459	Gucy1b3,Atp1b2,Gucy1a3,Prkg1,Atp2b4,Kcnma1	Gucy1b3,Atp1b2,Gucy1a3,Prkg1,Atp2b4,Kcnma1
