#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu05167	Kaposi's sarcoma-associated herpesvirus infection	21	203	9.49e-07	ENSMUSP00000000500,ENSMUSP00000003370,ENSMUSP00000021413,ENSMUSP00000023829,ENSMUSP00000024988,ENSMUSP00000025181,ENSMUSP00000026571,ENSMUSP00000026911,ENSMUSP00000038150,ENSMUSP00000038838,ENSMUSP00000047586,ENSMUSP00000066743,ENSMUSP00000074198,ENSMUSP00000079991,ENSMUSP00000083587,ENSMUSP00000084411,ENSMUSP00000113852,ENSMUSP00000120525,ENSMUSP00000129001,ENSMUSP00000134550,ENSMUSP00000134570	C3,Ccr1,Cdkn1a,Gngt2,H2-D1,H2-K1,H2-M9,H2-Q6,Hck,Icam1,Irf7,Irf9,Itpr3,Lyn,Nfatc1,Nfatc2,Nfkbia,Pdgfb,Plcg2,Stat1,Syk
mmu05200	Pathways in cancer	35	522	1.16e-06	ENSMUSP00000000500,ENSMUSP00000002180,ENSMUSP00000002320,ENSMUSP00000002979,ENSMUSP00000015612,ENSMUSP00000018610,ENSMUSP00000019608,ENSMUSP00000020617,ENSMUSP00000021413,ENSMUSP00000023829,ENSMUSP00000024811,ENSMUSP00000025523,ENSMUSP00000028288,ENSMUSP00000029559,ENSMUSP00000033004,ENSMUSP00000038014,ENSMUSP00000039041,ENSMUSP00000041874,ENSMUSP00000047586,ENSMUSP00000055308,ENSMUSP00000060073,ENSMUSP00000066743,ENSMUSP00000075224,ENSMUSP00000075423,ENSMUSP00000079991,ENSMUSP00000085122,ENSMUSP00000094082,ENSMUSP00000094083,ENSMUSP00000097812,ENSMUSP00000099575,ENSMUSP00000101768,ENSMUSP00000107512,ENSMUSP00000122073,ENSMUSP00000129393,ENSMUSP00000130530	Adcy3,Adcy4,Cdkn1a,Csf1r,Csf2ra,Csf2rb,Csf2rb2,Csf3r,Dll4,Egln3,Fgfr3,Flt3,Flt4,Foxo1,Gngt2,Hey1,Il4ra,Il6ra,Jag2,Jak3,Lamb1,Nfkb2,Nfkbia,Nos2,Notch1,Notch4,Pdgfb,Pim1,Plcg2,Ppard,Ptger1,Ralgds,Rasgrp3,Spi1,Stat1
mmu04514	Cell adhesion molecules (CAMs)	18	158	2.00e-06	ENSMUSP00000000299,ENSMUSP00000002011,ENSMUSP00000019248,ENSMUSP00000025181,ENSMUSP00000028794,ENSMUSP00000034339,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000065877,ENSMUSP00000068468,ENSMUSP00000074143,ENSMUSP00000074898,ENSMUSP00000083587,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	Cd22,Cdh5,Esam,H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Icam1,Itgam,Itgb2,Pvrl2,Sdc3,Siglec1
mmu04064	NF-kappa B signaling pathway	14	93	2.33e-06	ENSMUSP00000016168,ENSMUSP00000021413,ENSMUSP00000028881,ENSMUSP00000033617,ENSMUSP00000038838,ENSMUSP00000056669,ENSMUSP00000057844,ENSMUSP00000079991,ENSMUSP00000083587,ENSMUSP00000096087,ENSMUSP00000103528,ENSMUSP00000107512,ENSMUSP00000113852,ENSMUSP00000129513	Bcl2a1d,Blnk,Btk,Card10,Cd14,Icam1,Il1b,Lbp,Lyn,Nfkb2,Nfkbia,Plcg2,Syk,Trim25
mmu05164	Influenza A	18	165	3.14e-06	ENSMUSP00000021413,ENSMUSP00000023147,ENSMUSP00000026571,ENSMUSP00000028881,ENSMUSP00000035588,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000059129,ENSMUSP00000060082,ENSMUSP00000061853,ENSMUSP00000066743,ENSMUSP00000074143,ENSMUSP00000079198,ENSMUSP00000083587,ENSMUSP00000103528,ENSMUSP00000109870,ENSMUSP00000120525	Ciita,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Icam1,Il1b,Irf7,Irf9,Nfkbia,Oas1a,Oas2,Oas3,Socs3,Stat1,Tlr7,Trim25
mmu04630	Jak-STAT signaling pathway	17	161	9.78e-06	ENSMUSP00000000500,ENSMUSP00000022746,ENSMUSP00000023829,ENSMUSP00000024811,ENSMUSP00000029559,ENSMUSP00000033004,ENSMUSP00000034594,ENSMUSP00000042642,ENSMUSP00000059129,ENSMUSP00000060073,ENSMUSP00000066743,ENSMUSP00000075423,ENSMUSP00000094082,ENSMUSP00000094083,ENSMUSP00000100026,ENSMUSP00000101768,ENSMUSP00000120525	Cdkn1a,Cntfr,Csf2ra,Csf2rb,Csf2rb2,Csf3r,Il10ra,Il22ra2,Il4ra,Il6ra,Irf9,Jak3,Osmr,Pdgfb,Pim1,Socs3,Stat1
mmu05322	Systemic lupus erythematosus	13	92	1.03e-05	ENSMUSP00000024988,ENSMUSP00000029748,ENSMUSP00000036747,ENSMUSP00000037088,ENSMUSP00000040246,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000048836,ENSMUSP00000069418,ENSMUSP00000074143,ENSMUSP00000077873,ENSMUSP00000100581,ENSMUSP00000109870	C1qa,C1qb,C1qc,C3,C4b,Fcgr1,Fcgr4,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Hist2h2aa1
mmu04612	Antigen processing and presentation	12	78	1.17e-05	ENSMUSP00000023147,ENSMUSP00000025181,ENSMUSP00000034299,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000084411,ENSMUSP00000095171,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	Cd74,Ciita,H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Ifi30
mmu05166	HTLV-I infection	22	269	1.17e-05	ENSMUSP00000000299,ENSMUSP00000000500,ENSMUSP00000002180,ENSMUSP00000021413,ENSMUSP00000023829,ENSMUSP00000025181,ENSMUSP00000027243,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000060073,ENSMUSP00000074143,ENSMUSP00000074198,ENSMUSP00000083587,ENSMUSP00000084411,ENSMUSP00000107512,ENSMUSP00000109870,ENSMUSP00000122073,ENSMUSP00000129001,ENSMUSP00000130530,ENSMUSP00000134550,ENSMUSP00000134570	Adcy3,Adcy4,Cdkn1a,H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Icam1,Il1r2,Itgb2,Jak3,Nfatc1,Nfatc2,Nfkb2,Nfkbia,Pdgfb,Spi1
mmu04659	Th17 cell differentiation	13	100	1.97e-05	ENSMUSP00000021413,ENSMUSP00000028881,ENSMUSP00000029559,ENSMUSP00000033004,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000060073,ENSMUSP00000066743,ENSMUSP00000074143,ENSMUSP00000074198,ENSMUSP00000109870,ENSMUSP00000129001	H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Il1b,Il4ra,Il6ra,Jak3,Nfatc1,Nfatc2,Nfkbia,Stat1
mmu05332	Graft-versus-host disease	10	54	1.97e-05	ENSMUSP00000025181,ENSMUSP00000028881,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Il1b
mmu04062	Chemokine signaling pathway	17	179	2.72e-05	ENSMUSP00000003370,ENSMUSP00000009329,ENSMUSP00000016094,ENSMUSP00000019064,ENSMUSP00000019071,ENSMUSP00000019266,ENSMUSP00000021413,ENSMUSP00000023840,ENSMUSP00000026911,ENSMUSP00000030693,ENSMUSP00000038838,ENSMUSP00000047586,ENSMUSP00000060073,ENSMUSP00000066743,ENSMUSP00000106750,ENSMUSP00000122073,ENSMUSP00000130530	Adcy3,Adcy4,Ccl6,Ccl8,Ccl9,Ccr1,Cxcl13,Cxcl16,Fgr,Gngt2,Hck,Jak3,Lyn,Ncf1,Nfkbia,Ptk2b,Stat1
mmu04940	Type I diabetes mellitus	10	59	3.48e-05	ENSMUSP00000025181,ENSMUSP00000028881,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Il1b
mmu05133	Pertussis	11	74	3.48e-05	ENSMUSP00000000299,ENSMUSP00000018610,ENSMUSP00000024988,ENSMUSP00000028881,ENSMUSP00000036747,ENSMUSP00000040245,ENSMUSP00000040246,ENSMUSP00000048836,ENSMUSP00000056669,ENSMUSP00000068468,ENSMUSP00000069418	C1qa,C1qb,C1qc,C3,C4b,Cd14,Il1b,Irf8,Itgam,Itgb2,Nos2
mmu05416	Viral myocarditis	11	76	4.09e-05	ENSMUSP00000000299,ENSMUSP00000025181,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000083587,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6,Icam1,Itgb2
mmu04670	Leukocyte transendothelial migration	13	115	6.40e-05	ENSMUSP00000000299,ENSMUSP00000002011,ENSMUSP00000015484,ENSMUSP00000016094,ENSMUSP00000034339,ENSMUSP00000068468,ENSMUSP00000073618,ENSMUSP00000079991,ENSMUSP00000083587,ENSMUSP00000094084,ENSMUSP00000106750,ENSMUSP00000116426,ENSMUSP00000140404	Cdh5,Cybb,Esam,Icam1,Itgam,Itgb2,Ncf1,Ncf2,Ncf4,Plcg2,Ptk2b,Rapgef3,Sipa1
mmu05330	Allograft rejection	9	52	7.94e-05	ENSMUSP00000025181,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6
mmu05221	Acute myeloid leukemia	10	69	9.91e-05	ENSMUSP00000002180,ENSMUSP00000002320,ENSMUSP00000024811,ENSMUSP00000025523,ENSMUSP00000029748,ENSMUSP00000033880,ENSMUSP00000039041,ENSMUSP00000056669,ENSMUSP00000068468,ENSMUSP00000096087	Bcl2a1d,Cd14,Csf1r,Eif4ebp1,Fcgr1,Flt3,Itgam,Pim1,Ppard,Spi1
mmu04621	NOD-like receptor signaling pathway	15	164	0.00012	ENSMUSP00000015484,ENSMUSP00000021413,ENSMUSP00000026571,ENSMUSP00000028881,ENSMUSP00000035588,ENSMUSP00000038150,ENSMUSP00000048129,ENSMUSP00000060082,ENSMUSP00000066743,ENSMUSP00000079198,ENSMUSP00000097795,ENSMUSP00000101040,ENSMUSP00000106845,ENSMUSP00000111393,ENSMUSP00000120525	AI607873,Cybb,Ifi204,Il1b,Irf7,Irf9,Itpr3,Mefv,Nfkbia,Oas1a,Oas2,Oas3,Stat1,Tmem173,Trpm2
mmu05321	Inflammatory bowel disease (IBD)	9	58	0.00016	ENSMUSP00000028881,ENSMUSP00000033004,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000066743,ENSMUSP00000074143,ENSMUSP00000109870,ENSMUSP00000129001	H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Il1b,Il4ra,Nfatc1,Stat1
mmu04650	Natural killer cell mediated cytotoxicity	12	111	0.00018	ENSMUSP00000000299,ENSMUSP00000025181,ENSMUSP00000032800,ENSMUSP00000074198,ENSMUSP00000077873,ENSMUSP00000078875,ENSMUSP00000079991,ENSMUSP00000083587,ENSMUSP00000106750,ENSMUSP00000113852,ENSMUSP00000129001,ENSMUSP00000134570	Fcer1g,Fcgr4,H2-D1,H2-K1,Icam1,Itgb2,Nfatc1,Nfatc2,Plcg2,Ptk2b,Syk,Tyrobp
mmu04620	Toll-like receptor signaling pathway	11	98	0.00028	ENSMUSP00000004392,ENSMUSP00000016168,ENSMUSP00000021413,ENSMUSP00000026571,ENSMUSP00000028881,ENSMUSP00000056669,ENSMUSP00000060793,ENSMUSP00000061853,ENSMUSP00000066743,ENSMUSP00000082207,ENSMUSP00000107793	Cd14,Il1b,Irf5,Irf7,Lbp,Nfkbia,Stat1,Tlr1,Tlr7,Tlr8,Tlr9
mmu05310	Asthma	6	23	0.00030	ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000078875,ENSMUSP00000109870	Fcer1g,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1
mmu05169	Epstein-Barr virus infection	16	205	0.00033	ENSMUSP00000002180,ENSMUSP00000021413,ENSMUSP00000023829,ENSMUSP00000025181,ENSMUSP00000030693,ENSMUSP00000030964,ENSMUSP00000034594,ENSMUSP00000038838,ENSMUSP00000060073,ENSMUSP00000079991,ENSMUSP00000083587,ENSMUSP00000084411,ENSMUSP00000107512,ENSMUSP00000113852,ENSMUSP00000134550,ENSMUSP00000134570	Cd38,Cdkn1a,Fgr,H2-D1,H2-K1,H2-M9,H2-Q6,Icam1,Il10ra,Jak3,Lyn,Nfkb2,Nfkbia,Plcg2,Spi1,Syk
mmu04015	Rap1 signaling pathway	16	207	0.00036	ENSMUSP00000000299,ENSMUSP00000000500,ENSMUSP00000006614,ENSMUSP00000020617,ENSMUSP00000025523,ENSMUSP00000031653,ENSMUSP00000035662,ENSMUSP00000068468,ENSMUSP00000073618,ENSMUSP00000085122,ENSMUSP00000097812,ENSMUSP00000101060,ENSMUSP00000116426,ENSMUSP00000122073,ENSMUSP00000129393,ENSMUSP00000130530	Adcy3,Adcy4,Adora2a,Arap3,Csf1r,Epha2,Fgfr3,Flt1,Flt4,Itgam,Itgb2,Pdgfb,Ralgds,Rapgef3,Rasgrp3,Sipa1
mmu05320	Autoimmune thyroid disease	9	67	0.00036	ENSMUSP00000025181,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000084411,ENSMUSP00000109870,ENSMUSP00000134550,ENSMUSP00000134570	H2-Aa,H2-Ab1,H2-D1,H2-DMa,H2-DMb1,H2-Eb1,H2-K1,H2-M9,H2-Q6
mmu05145	Toxoplasmosis	11	107	0.00051	ENSMUSP00000002979,ENSMUSP00000018610,ENSMUSP00000021413,ENSMUSP00000023147,ENSMUSP00000034594,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000066743,ENSMUSP00000074143,ENSMUSP00000109870	Ciita,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Il10ra,Lamb1,Nfkbia,Nos2,Stat1
mmu04151	PI3K-Akt signaling pathway	21	349	0.00074	ENSMUSP00000000500,ENSMUSP00000002979,ENSMUSP00000006614,ENSMUSP00000020617,ENSMUSP00000022746,ENSMUSP00000023123,ENSMUSP00000023829,ENSMUSP00000025523,ENSMUSP00000029559,ENSMUSP00000031653,ENSMUSP00000033004,ENSMUSP00000033880,ENSMUSP00000039041,ENSMUSP00000047586,ENSMUSP00000052777,ENSMUSP00000060073,ENSMUSP00000085122,ENSMUSP00000101768,ENSMUSP00000102068,ENSMUSP00000113852,ENSMUSP00000139398	Cdkn1a,Col2a1,Col6a5,Csf1r,Csf3r,Eif4ebp1,Epha2,Fgfr3,Flt1,Flt3,Flt4,Gngt2,Il4ra,Il6ra,Itgb4,Jak3,Lamb1,Osmr,Pdgfb,Pik3ap1,Syk
mmu05323	Rheumatoid arthritis	9	81	0.0013	ENSMUSP00000000299,ENSMUSP00000028881,ENSMUSP00000031653,ENSMUSP00000037088,ENSMUSP00000041008,ENSMUSP00000046105,ENSMUSP00000074143,ENSMUSP00000083587,ENSMUSP00000109870	Flt1,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-Eb1,Icam1,Il1b,Itgb2
mmu05202	Transcriptional misregulation in cancer	13	167	0.0015	ENSMUSP00000002180,ENSMUSP00000020702,ENSMUSP00000023829,ENSMUSP00000025523,ENSMUSP00000027243,ENSMUSP00000029748,ENSMUSP00000031653,ENSMUSP00000039041,ENSMUSP00000055308,ENSMUSP00000056669,ENSMUSP00000068468,ENSMUSP00000069850,ENSMUSP00000096087	Bcl2a1d,Cd14,Cdkn1a,Cebpb,Csf1r,Fcgr1,Flt1,Flt3,Foxo1,Igfbp3,Il1r2,Itgam,Spi1
mmu04610	Complement and coagulation cascades	9	88	0.0021	ENSMUSP00000000299,ENSMUSP00000024988,ENSMUSP00000033053,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000048836,ENSMUSP00000056836,ENSMUSP00000068468,ENSMUSP00000069418	C1qa,C1qb,C1qc,C3,C4b,Cfd,Itgam,Itgax,Itgb2
mmu05162	Measles	11	132	0.0024	ENSMUSP00000021413,ENSMUSP00000026571,ENSMUSP00000028881,ENSMUSP00000035588,ENSMUSP00000060073,ENSMUSP00000060082,ENSMUSP00000061853,ENSMUSP00000066743,ENSMUSP00000079198,ENSMUSP00000082207,ENSMUSP00000120525	Il1b,Irf7,Irf9,Jak3,Nfkbia,Oas1a,Oas2,Oas3,Stat1,Tlr7,Tlr9
mmu05160	Hepatitis C	11	133	0.0025	ENSMUSP00000021413,ENSMUSP00000023829,ENSMUSP00000026571,ENSMUSP00000035588,ENSMUSP00000059129,ENSMUSP00000060082,ENSMUSP00000066743,ENSMUSP00000079198,ENSMUSP00000083242,ENSMUSP00000106988,ENSMUSP00000120525	Cdkn1a,Irf7,Irf9,Nfkbia,Nr1h3,Oas1a,Oas2,Oas3,Scarb1,Socs3,Stat1
mmu04970	Salivary secretion	8	75	0.0032	ENSMUSP00000030964,ENSMUSP00000038150,ENSMUSP00000089800,ENSMUSP00000089801,ENSMUSP00000098796,ENSMUSP00000099617,ENSMUSP00000122073,ENSMUSP00000130530	Adcy3,Adcy4,Bst1,Cd38,Itpr3,Lyz1,Lyz2,Nos1
mmu05134	Legionellosis	7	57	0.0032	ENSMUSP00000000299,ENSMUSP00000021413,ENSMUSP00000024988,ENSMUSP00000028881,ENSMUSP00000056669,ENSMUSP00000068468,ENSMUSP00000107512	C3,Cd14,Il1b,Itgam,Itgb2,Nfkb2,Nfkbia
mmu04072	Phospholipase D signaling pathway	11	145	0.0046	ENSMUSP00000000500,ENSMUSP00000017276,ENSMUSP00000042698,ENSMUSP00000078875,ENSMUSP00000079991,ENSMUSP00000097812,ENSMUSP00000106750,ENSMUSP00000113852,ENSMUSP00000116426,ENSMUSP00000122073,ENSMUSP00000130530	Adcy3,Adcy4,Cyth1,Cyth4,Fcer1g,Pdgfb,Plcg2,Ptk2b,Ralgds,Rapgef3,Syk
