#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu05142	Chagas disease (American trypanosomiasis)	6	101	0.0124	ENSMUSP00000001963,ENSMUSP00000029623,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000062333,ENSMUSP00000082207	Ace,C1qb,C1qc,Tgfbr2,Tlr2,Tlr9
mmu00511	Other glycan degradation	3	18	0.0139	ENSMUSP00000022169,ENSMUSP00000031002,ENSMUSP00000034121	Hexb,Man2b1,Man2b2
mmu02010	ABC transporters	4	47	0.0209	ENSMUSP00000021231,ENSMUSP00000024829,ENSMUSP00000036338,ENSMUSP00000097860	Abca8a,Abca9,Abcc3,Abcg1
mmu04514	Cell adhesion molecules (CAMs)	7	158	0.0209	ENSMUSP00000000299,ENSMUSP00000027874,ENSMUSP00000029574,ENSMUSP00000065877,ENSMUSP00000083587,ENSMUSP00000123924,ENSMUSP00000131355	Glg1,Icam1,Itgb2,Sdc3,Sele,Selp,Vcam1
mmu04670	Leukocyte transendothelial migration	6	115	0.0209	ENSMUSP00000000299,ENSMUSP00000015484,ENSMUSP00000017604,ENSMUSP00000029574,ENSMUSP00000034187,ENSMUSP00000083587	Cyba,Cybb,Icam1,Itgb2,Mmp2,Vcam1
mmu04979	Cholesterol metabolism	4	48	0.0209	ENSMUSP00000044004,ENSMUSP00000045864,ENSMUSP00000061519,ENSMUSP00000140721	Lrp1,Nceh1,Pltp,Soat1
mmu04145	Phagosome	7	165	0.0232	ENSMUSP00000000299,ENSMUSP00000015484,ENSMUSP00000017604,ENSMUSP00000029623,ENSMUSP00000063707,ENSMUSP00000065456,ENSMUSP00000077873	C1ra,Cyba,Cybb,Fcgr4,Itgb2,Rab7b,Tlr2
mmu04350	TGF-beta signaling pathway	5	84	0.0232	ENSMUSP00000038301,ENSMUSP00000045608,ENSMUSP00000062333,ENSMUSP00000062884,ENSMUSP00000100924	Dcn,Gdf6,Gdf7,Nbl1,Tgfbr2
mmu00740	Riboflavin metabolism	2	7	0.0272	ENSMUSP00000020169,ENSMUSP00000043092	Blvrb,Enpp3
mmu04926	Relaxin signaling pathway	6	130	0.0272	ENSMUSP00000001547,ENSMUSP00000031668,ENSMUSP00000034187,ENSMUSP00000062333,ENSMUSP00000084282,ENSMUSP00000085192	Col1a1,Col1a2,Col3a1,Col4a4,Mmp2,Tgfbr2
mmu05152	Tuberculosis	7	172	0.0272	ENSMUSP00000000299,ENSMUSP00000016168,ENSMUSP00000029623,ENSMUSP00000033053,ENSMUSP00000077873,ENSMUSP00000082207,ENSMUSP00000113852	Fcgr4,Itgax,Itgb2,Lbp,Syk,Tlr2,Tlr9
mmu05418	Fluid shear stress and atherosclerosis	6	140	0.0365	ENSMUSP00000017604,ENSMUSP00000027874,ENSMUSP00000029574,ENSMUSP00000033941,ENSMUSP00000034187,ENSMUSP00000083587	Cyba,Icam1,Mmp2,Plat,Sele,Vcam1
