#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04666	Fc gamma R-mediated phagocytosis	18	83	7.22e-07	ENSMUSP00000003370,ENSMUSP00000004622,ENSMUSP00000005889,ENSMUSP00000006467,ENSMUSP00000016094,ENSMUSP00000029748,ENSMUSP00000030464,ENSMUSP00000036270,ENSMUSP00000069670,ENSMUSP00000070868,ENSMUSP00000076933,ENSMUSP00000082822,ENSMUSP00000107830,ENSMUSP00000112259,ENSMUSP00000113852,ENSMUSP00000114839,ENSMUSP00000127941,ENSMUSP00000131010	Arpc1b,Arpc2,Arpc4,Arpc5,Cfl1,Fcgr1,Gab2,Hck,Inpp5d,Ncf1,Pik3r3,Pla2g4a,Ppap2c,Prkcd,Sphk1,Syk,Vav1,Vav3
mmu04062	Chemokine signaling pathway	26	179	1.04e-06	ENSMUSP00000000193,ENSMUSP00000001008,ENSMUSP00000003370,ENSMUSP00000005889,ENSMUSP00000016094,ENSMUSP00000019064,ENSMUSP00000019071,ENSMUSP00000019074,ENSMUSP00000021011,ENSMUSP00000021090,ENSMUSP00000029175,ENSMUSP00000029445,ENSMUSP00000030464,ENSMUSP00000030693,ENSMUSP00000031327,ENSMUSP00000034230,ENSMUSP00000036270,ENSMUSP00000037180,ENSMUSP00000047586,ENSMUSP00000063986,ENSMUSP00000066238,ENSMUSP00000072334,ENSMUSP00000104208,ENSMUSP00000107069,ENSMUSP00000107830,ENSMUSP00000129491	Arrb2,Ccl2,Ccl3,Ccl4,Ccl6,Ccl7,Ccr5,Cx3cl1,Cx3cr1,Cxcl1,Cxcl16,Elmo1,Fgr,Gngt2,Grb2,Hck,Ncf1,Nras,Pik3r3,Prex1,Prkcd,Rap1b,Shc2,Src,Vav1,Vav3
mmu04210	Apoptosis	22	135	1.74e-06	ENSMUSP00000004560,ENSMUSP00000006235,ENSMUSP00000015456,ENSMUSP00000015664,ENSMUSP00000015667,ENSMUSP00000016400,ENSMUSP00000021933,ENSMUSP00000029445,ENSMUSP00000029699,ENSMUSP00000030464,ENSMUSP00000032779,ENSMUSP00000034915,ENSMUSP00000044034,ENSMUSP00000051033,ENSMUSP00000065612,ENSMUSP00000071486,ENSMUSP00000094082,ENSMUSP00000094083,ENSMUSP00000098066,ENSMUSP00000102538,ENSMUSP00000105970,ENSMUSP00000121203	Actb,Actg1,Bcl2a1b,Bcl2l11,Bid,Csf2rb,Csf2rb2,Ctsb,Ctsc,Ctsd,Ctsh,Ctsk,Ctsl,Ctss,Ctsz,Gadd45a,Gadd45b,Lmna,Ngf,Nras,Pik3r3,Tuba1c
mmu04151	PI3K-Akt signaling pathway	37	349	2.77e-06	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000003981,ENSMUSP00000019109,ENSMUSP00000021090,ENSMUSP00000021283,ENSMUSP00000023128,ENSMUSP00000025523,ENSMUSP00000028499,ENSMUSP00000028663,ENSMUSP00000029445,ENSMUSP00000029623,ENSMUSP00000029652,ENSMUSP00000030464,ENSMUSP00000030683,ENSMUSP00000031246,ENSMUSP00000031324,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000039452,ENSMUSP00000044903,ENSMUSP00000045770,ENSMUSP00000047586,ENSMUSP00000052777,ENSMUSP00000054499,ENSMUSP00000057131,ENSMUSP00000057989,ENSMUSP00000061754,ENSMUSP00000069681,ENSMUSP00000074708,ENSMUSP00000075463,ENSMUSP00000102538,ENSMUSP00000105970,ENSMUSP00000108367,ENSMUSP00000113852,ENSMUSP00000126024,ENSMUSP00000128308	Bcl2l11,Bdnf,Cdk6,Col1a1,Col1a2,Col6a1,Col6a3,Creb3l1,Csf1r,Ereg,F2r,Fgf7,Fn1,Gngt2,Grb2,Hgf,Ibsp,Il7r,Itga11,Itga5,Itgav,Ngf,Nras,Osm,Pdgfa,Pdgfc,Pik3ap1,Pik3r3,Pik3r5,Spp1,Syk,Thbs1,Thbs2,Tlr2,Tlr4,Tnn,Ywhah
mmu00511	Other glycan degradation	9	18	5.70e-06	ENSMUSP00000022169,ENSMUSP00000026262,ENSMUSP00000029814,ENSMUSP00000030434,ENSMUSP00000031002,ENSMUSP00000034121,ENSMUSP00000055803,ENSMUSP00000113499,ENSMUSP00000130660	Fuca1,Fuca2,Gba,Glb1,Hexa,Hexb,Man2b1,Man2b2,Manba
mmu04933	AGE-RAGE signaling pathway in diabetic complications	18	100	5.70e-06	ENSMUSP00000000193,ENSMUSP00000001547,ENSMUSP00000002678,ENSMUSP00000007757,ENSMUSP00000015484,ENSMUSP00000021796,ENSMUSP00000027874,ENSMUSP00000028882,ENSMUSP00000029445,ENSMUSP00000029574,ENSMUSP00000030464,ENSMUSP00000031668,ENSMUSP00000034187,ENSMUSP00000039586,ENSMUSP00000043849,ENSMUSP00000054499,ENSMUSP00000085192,ENSMUSP00000107830	Ccl2,Col1a1,Col1a2,Col3a1,Cybb,Edn1,Fn1,Il1a,Mmp2,Nras,Pik3r3,Prkcd,Sele,Serpine1,Tgfb1,Tgfb2,Tgfbr1,Vcam1
mmu05132	Salmonella infection	16	78	5.70e-06	ENSMUSP00000001008,ENSMUSP00000006467,ENSMUSP00000019074,ENSMUSP00000023687,ENSMUSP00000028882,ENSMUSP00000031327,ENSMUSP00000045770,ENSMUSP00000056669,ENSMUSP00000065456,ENSMUSP00000071486,ENSMUSP00000076933,ENSMUSP00000081221,ENSMUSP00000082822,ENSMUSP00000095832,ENSMUSP00000098066,ENSMUSP00000114839	Actb,Actg1,Arpc1b,Arpc2,Arpc4,Arpc5,Ccl3,Ccl4,Cd14,Cxcl1,Ifngr2,Il1a,Plekhm2,Rab7b,Rhog,Tlr4
mmu04510	Focal adhesion	25	195	1.04e-05	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000005889,ENSMUSP00000021090,ENSMUSP00000023128,ENSMUSP00000028499,ENSMUSP00000029175,ENSMUSP00000029652,ENSMUSP00000030464,ENSMUSP00000030683,ENSMUSP00000031246,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000036270,ENSMUSP00000039452,ENSMUSP00000044903,ENSMUSP00000054499,ENSMUSP00000057131,ENSMUSP00000066238,ENSMUSP00000071486,ENSMUSP00000075463,ENSMUSP00000098066,ENSMUSP00000108367,ENSMUSP00000128308,ENSMUSP00000129491	Actb,Actg1,Col1a1,Col1a2,Col6a1,Col6a3,Fn1,Grb2,Hgf,Ibsp,Itga11,Itga5,Itgav,Pdgfa,Pdgfc,Pik3r3,Rap1b,Shc2,Spp1,Src,Thbs1,Thbs2,Tnn,Vav1,Vav3
mmu00531	Glycosaminoglycan degradation	9	21	1.24e-05	ENSMUSP00000001802,ENSMUSP00000005173,ENSMUSP00000015171,ENSMUSP00000022169,ENSMUSP00000026262,ENSMUSP00000026613,ENSMUSP00000043167,ENSMUSP00000044072,ENSMUSP00000055803	Galns,Glb1,Gns,Gusb,Hexa,Hexb,Hpse,Naglu,Sgsh
mmu04974	Protein digestion and absorption	16	90	2.36e-05	ENSMUSP00000000984,ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000015138,ENSMUSP00000028280,ENSMUSP00000029848,ENSMUSP00000031668,ENSMUSP00000057131,ENSMUSP00000071662,ENSMUSP00000075429,ENSMUSP00000083620,ENSMUSP00000083725,ENSMUSP00000085192,ENSMUSP00000099981,ENSMUSP00000101150,ENSMUSP00000125069	Col10a1,Col12a1,Col15a1,Col1a1,Col1a2,Col22a1,Col24a1,Col3a1,Col5a1,Col5a2,Col6a1,Col6a3,Eln,Prcp,Slc7a7,Slc8a1
mmu04512	ECM-receptor interaction	15	81	3.02e-05	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000005218,ENSMUSP00000020911,ENSMUSP00000023128,ENSMUSP00000028499,ENSMUSP00000031246,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000039452,ENSMUSP00000044903,ENSMUSP00000054499,ENSMUSP00000057131,ENSMUSP00000108367,ENSMUSP00000128308	Cd44,Col1a1,Col1a2,Col6a1,Col6a3,Fn1,Ibsp,Itga11,Itga5,Itgav,Sdc1,Spp1,Thbs1,Thbs2,Tnn
mmu05150	Staphylococcus aureus infection	12	50	3.02e-05	ENSMUSP00000000299,ENSMUSP00000029748,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000048092,ENSMUSP00000048836,ENSMUSP00000068468,ENSMUSP00000070925,ENSMUSP00000077074,ENSMUSP00000077873,ENSMUSP00000123924,ENSMUSP00000131938	C1qa,C1qb,C1qc,C3ar1,Cfi,Fcgr1,Fcgr3,Fcgr4,Itgam,Itgb2,Ptafr,Selp
mmu05100	Bacterial invasion of epithelial cells	14	74	4.78e-05	ENSMUSP00000006467,ENSMUSP00000023128,ENSMUSP00000023531,ENSMUSP00000029175,ENSMUSP00000030464,ENSMUSP00000054499,ENSMUSP00000071486,ENSMUSP00000072334,ENSMUSP00000076933,ENSMUSP00000082822,ENSMUSP00000095832,ENSMUSP00000098066,ENSMUSP00000114839,ENSMUSP00000129491	Actb,Actg1,Arpc1b,Arpc2,Arpc4,Arpc5,Elmo1,Fn1,Hcls1,Itga5,Pik3r3,Rhog,Shc2,Src
mmu04610	Complement and coagulation cascades	15	88	6.49e-05	ENSMUSP00000000299,ENSMUSP00000002284,ENSMUSP00000022368,ENSMUSP00000022616,ENSMUSP00000033053,ENSMUSP00000033820,ENSMUSP00000036747,ENSMUSP00000039586,ENSMUSP00000040246,ENSMUSP00000048092,ENSMUSP00000048836,ENSMUSP00000061754,ENSMUSP00000068468,ENSMUSP00000077074,ENSMUSP00000083204	C1qa,C1qb,C1qc,C3ar1,Cfi,Clu,F2r,F5,F7,Itgam,Itgax,Itgb2,Plau,Plaur,Serpine1
mmu05418	Fluid shear stress and atherosclerosis	19	140	7.61e-05	ENSMUSP00000000193,ENSMUSP00000005548,ENSMUSP00000016094,ENSMUSP00000017604,ENSMUSP00000020911,ENSMUSP00000021796,ENSMUSP00000021933,ENSMUSP00000022871,ENSMUSP00000027874,ENSMUSP00000028499,ENSMUSP00000028882,ENSMUSP00000029175,ENSMUSP00000029574,ENSMUSP00000030464,ENSMUSP00000034187,ENSMUSP00000071486,ENSMUSP00000075463,ENSMUSP00000098066,ENSMUSP00000140404	Actb,Actg1,Ccl2,Ctsl,Cyba,Edn1,Hmox1,Il1a,Itgav,Mmp2,Ncf1,Ncf2,Pdgfa,Pik3r3,Sdc1,Sdc2,Sele,Src,Vcam1
mmu00600	Sphingolipid metabolism	11	47	7.95e-05	ENSMUSP00000033020,ENSMUSP00000033621,ENSMUSP00000034000,ENSMUSP00000038203,ENSMUSP00000048519,ENSMUSP00000055803,ENSMUSP00000066515,ENSMUSP00000069670,ENSMUSP00000087713,ENSMUSP00000130660,ENSMUSP00000131010	Acer3,Asah1,B4galt6,Cerk,Degs1,Gba,Gla,Glb1,Ppap2c,Sgms2,Sphk1
mmu05146	Amoebiasis	16	105	0.00010	ENSMUSP00000000299,ENSMUSP00000001547,ENSMUSP00000002678,ENSMUSP00000006392,ENSMUSP00000017188,ENSMUSP00000029623,ENSMUSP00000030464,ENSMUSP00000031668,ENSMUSP00000043849,ENSMUSP00000045770,ENSMUSP00000054499,ENSMUSP00000056669,ENSMUSP00000065456,ENSMUSP00000068468,ENSMUSP00000085192,ENSMUSP00000105922	Cd14,Col1a1,Col1a2,Col3a1,Fn1,Itgam,Itgb2,Pik3r3,Rab7b,Serpinb6a,Serpinb6b,Serpinb9b,Tgfb1,Tgfb2,Tlr2,Tlr4
mmu04650	Natural killer cell mediated cytotoxicity	16	111	0.00018	ENSMUSP00000000299,ENSMUSP00000004560,ENSMUSP00000004829,ENSMUSP00000005889,ENSMUSP00000021090,ENSMUSP00000023687,ENSMUSP00000029445,ENSMUSP00000030464,ENSMUSP00000032800,ENSMUSP00000036270,ENSMUSP00000064241,ENSMUSP00000077873,ENSMUSP00000078875,ENSMUSP00000112554,ENSMUSP00000113852,ENSMUSP00000129491	Bid,Cd244,Cd48,Fcer1g,Fcgr4,Grb2,Ifngr2,Itgb2,Nras,Pik3r3,Sh3bp2,Shc2,Syk,Tyrobp,Vav1,Vav3
mmu05220	Chronic myeloid leukemia	13	75	0.00019	ENSMUSP00000002678,ENSMUSP00000004622,ENSMUSP00000007757,ENSMUSP00000015456,ENSMUSP00000021090,ENSMUSP00000023673,ENSMUSP00000029445,ENSMUSP00000030464,ENSMUSP00000043849,ENSMUSP00000044034,ENSMUSP00000099434,ENSMUSP00000126024,ENSMUSP00000129491	Cdk6,E2f1,Gab2,Gadd45a,Gadd45b,Grb2,Nras,Pik3r3,Runx1,Shc2,Tgfb1,Tgfb2,Tgfbr1
mmu04670	Leukocyte transendothelial migration	16	115	0.00025	ENSMUSP00000000299,ENSMUSP00000005889,ENSMUSP00000015484,ENSMUSP00000016094,ENSMUSP00000017604,ENSMUSP00000029574,ENSMUSP00000030464,ENSMUSP00000034187,ENSMUSP00000036270,ENSMUSP00000066238,ENSMUSP00000068468,ENSMUSP00000071486,ENSMUSP00000094084,ENSMUSP00000098066,ENSMUSP00000113071,ENSMUSP00000140404	Actb,Actg1,Cyba,Cybb,Itgam,Itgb2,Mmp2,Msn,Ncf1,Ncf2,Ncf4,Pik3r3,Rap1b,Vav1,Vav3,Vcam1
mmu04926	Relaxin signaling pathway	16	130	0.00091	ENSMUSP00000001547,ENSMUSP00000002678,ENSMUSP00000007757,ENSMUSP00000015394,ENSMUSP00000021090,ENSMUSP00000021796,ENSMUSP00000028663,ENSMUSP00000029175,ENSMUSP00000029445,ENSMUSP00000030464,ENSMUSP00000031668,ENSMUSP00000034187,ENSMUSP00000047586,ENSMUSP00000085192,ENSMUSP00000104208,ENSMUSP00000129491	Arrb2,Col1a1,Col1a2,Col3a1,Creb3l1,Edn1,Gngt2,Grb2,Mmp13,Mmp2,Nras,Pik3r3,Shc2,Src,Tgfb1,Tgfbr1
mmu04664	Fc epsilon RI signaling pathway	11	66	0.0010	ENSMUSP00000004622,ENSMUSP00000005889,ENSMUSP00000021090,ENSMUSP00000029445,ENSMUSP00000030464,ENSMUSP00000036270,ENSMUSP00000070868,ENSMUSP00000071130,ENSMUSP00000078875,ENSMUSP00000113852,ENSMUSP00000127941	Alox5ap,Fcer1g,Gab2,Grb2,Inpp5d,Nras,Pik3r3,Pla2g4a,Syk,Vav1,Vav3
mmu04064	NF-kappa B signaling pathway	13	93	0.0012	ENSMUSP00000015456,ENSMUSP00000019074,ENSMUSP00000019997,ENSMUSP00000022368,ENSMUSP00000027559,ENSMUSP00000029574,ENSMUSP00000035065,ENSMUSP00000045770,ENSMUSP00000056669,ENSMUSP00000057844,ENSMUSP00000065612,ENSMUSP00000101857,ENSMUSP00000113852	Bcl2a1b,Blnk,Card14,Ccl4,Cd14,Gadd45b,Plau,Ptgs2,Syk,Tlr4,Tnfaip3,Tnfrsf11a,Vcam1
mmu04611	Platelet activation	15	122	0.0013	ENSMUSP00000001547,ENSMUSP00000003017,ENSMUSP00000021283,ENSMUSP00000029175,ENSMUSP00000030464,ENSMUSP00000031668,ENSMUSP00000037858,ENSMUSP00000061754,ENSMUSP00000066238,ENSMUSP00000070868,ENSMUSP00000071486,ENSMUSP00000078875,ENSMUSP00000085192,ENSMUSP00000098066,ENSMUSP00000113852	Actb,Actg1,Col1a1,Col1a2,Col3a1,F2r,Fcer1g,Fermt3,Pik3r3,Pik3r5,Pla2g4a,Rap1b,Src,Syk,Tbxas1
mmu04662	B cell receptor signaling pathway	11	69	0.0013	ENSMUSP00000005889,ENSMUSP00000021090,ENSMUSP00000029445,ENSMUSP00000030179,ENSMUSP00000030464,ENSMUSP00000036270,ENSMUSP00000052777,ENSMUSP00000057844,ENSMUSP00000077546,ENSMUSP00000113852,ENSMUSP00000127941	Blnk,Cd72,Grb2,Inpp5d,Nras,Pik3ap1,Pik3r3,Pirb,Syk,Vav1,Vav3
