#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005581	collagen trimer	17	78	1.9e-14	Col6a1,Col1a1,C1qtnf1,Emilin2,Col1a2,Col16a1,C1qc,C1qb,Col12a1,Col4a4,Col3a1,Col23a1,Col15a1,Dcn,Col14a1,C1qtnf7,Ccbe1	Col6a1,Col1a1,C1qtnf1,Emilin2,Col1a2,Col16a1,C1qc,C1qb,Col12a1,Col4a4,Col3a1,Col23a1,Col15a1,Dcn,Col14a1,C1qtnf7,Ccbe1
GO:0009897	external side of plasma membrane	23	308	1.46e-10	Ace,Cd44,Enpp3,Abcg1,Anxa1,Fcgr2b,Vcam1,Tlr2,Pdpn,Itgax,Tgfbr2,Fcgr4,Icam1,Folr2,Ccl19,Anpep,Slamf7,Vwf,Lgals3,Heg1,Selp,Pdgfra,Ccl21c	Ace,Cd44,Enpp3,Abcg1,Anxa1,Fcgr2b,Vcam1,Tlr2,Pdpn,Itgax,Tgfbr2,Fcgr4,Icam1,Folr2,Ccl19,Anpep,Slamf7,Vwf,Lgals3,Heg1,Selp,Pdgfra,Ccl21c
GO:0005604	basement membrane	14	99	1.14e-09	Ntn4,Loxl2,Runx1,Smoc2,Entpd2,Fbn1,Tgfbi,Fbln1,Col4a4,Lama2,Ccdc80,Col15a1,Itgb4,Matn2	Ntn4,Loxl2,Runx1,Smoc2,Entpd2,Fbn1,Tgfbi,Fbln1,Col4a4,Lama2,Ccdc80,Col15a1,Itgb4,Matn2
GO:0098552	side of membrane	27	514	3.4100000000000004e-09	Ace,Hck,Cd44,Stac2,Enpp3,Abcg1,Anxa1,Fcgr2b,Vcam1,Tlr2,Pdpn,Fgr,Itgax,Tgfbr2,Fcgr4,Icam1,Folr2,Ccl19,Anpep,Slamf7,Vwf,Syk,Lgals3,Heg1,Selp,Pdgfra,Ccl21c	Ace,Hck,Cd44,Stac2,Enpp3,Abcg1,Anxa1,Fcgr2b,Vcam1,Tlr2,Pdpn,Fgr,Itgax,Tgfbr2,Fcgr4,Icam1,Folr2,Ccl19,Anpep,Slamf7,Vwf,Syk,Lgals3,Heg1,Selp,Pdgfra,Ccl21c
GO:0005764	lysosome	23	422	4.12e-08	Ace,Hck,Galns,Ctsk,Lgmn,Hexb,Anxa1,Slc15a3,Ifitm3,Gusb,Slc11a1,Man2b2,Man2b1,Ctsh,Hpse,Gpc3,Rab7b,Tlr9,Cd300a,Cd68,Slc29a3,Laptm5,Unc93b1	Ace,Hck,Galns,Ctsk,Lgmn,Hexb,Anxa1,Slc15a3,Ifitm3,Gusb,Slc11a1,Man2b2,Man2b1,Ctsh,Hpse,Gpc3,Rab7b,Tlr9,Cd300a,Cd68,Slc29a3,Laptm5,Unc93b1
GO:0005773	vacuole	25	519	7.599999999999999e-08	Ace,Hck,Galns,Ctsk,Lgmn,Hexb,Anxa1,Slc15a3,Ifitm3,Gusb,Slc11a1,Man2b2,Man2b1,Ctsh,Hpse,Srpx,Gpc3,Rab7b,Tlr9,Cd300a,Cd68,Slc29a3,Laptm5,Unc93b1,Entpd4	Ace,Hck,Galns,Ctsk,Lgmn,Hexb,Anxa1,Slc15a3,Ifitm3,Gusb,Slc11a1,Man2b2,Man2b1,Ctsh,Hpse,Srpx,Gpc3,Rab7b,Tlr9,Cd300a,Cd68,Slc29a3,Laptm5,Unc93b1,Entpd4
GO:0031226	intrinsic component of plasma membrane	33	1183	6.27e-05	Itgb2,Cybb,C1qtnf1,Cyba,Abcc3,Scara5,Sele,Fcgr2b,Il6ra,Tlr2,Tnfrsf1b,Itgax,Itga11,Slco2a1,Tlr13,Lrp1,Stab1,C3ar1,Ackr2,Flrt2,Tgfbr2,Gpc3,Ptafr,Icam1,Folr2,Scn1b,Sirpa,Ephb2,Itgb4,Steap3,Selp,Gpr35,Pdgfra	Itgb2,Cybb,C1qtnf1,Cyba,Abcc3,Scara5,Sele,Fcgr2b,Il6ra,Tlr2,Tnfrsf1b,Itgax,Itga11,Slco2a1,Tlr13,Lrp1,Stab1,C3ar1,Ackr2,Flrt2,Tgfbr2,Gpc3,Ptafr,Icam1,Folr2,Scn1b,Sirpa,Ephb2,Itgb4,Steap3,Selp,Gpr35,Pdgfra
GO:0045335	phagocytic vesicle	9	103	0.0001	Cybb,Slc11a1,Gsn,Tlr2,Rab7b,Tlr9,Capg,Syk,Unc93b1	Cybb,Slc11a1,Gsn,Tlr2,Rab7b,Tlr9,Capg,Syk,Unc93b1
GO:0005887	integral component of plasma membrane	31	1115	0.00011999999999999999	Itgb2,Cybb,C1qtnf1,Cyba,Abcc3,Scara5,Sele,Fcgr2b,Il6ra,Tnfrsf1b,Itgax,Itga11,Slco2a1,Tlr13,Lrp1,Stab1,C3ar1,Ackr2,Flrt2,Tgfbr2,Gpc3,Ptafr,Icam1,Scn1b,Sirpa,Ephb2,Itgb4,Steap3,Selp,Gpr35,Pdgfra	Itgb2,Cybb,C1qtnf1,Cyba,Abcc3,Scara5,Sele,Fcgr2b,Il6ra,Tnfrsf1b,Itgax,Itga11,Slco2a1,Tlr13,Lrp1,Stab1,C3ar1,Ackr2,Flrt2,Tgfbr2,Gpc3,Ptafr,Icam1,Scn1b,Sirpa,Ephb2,Itgb4,Steap3,Selp,Gpr35,Pdgfra
GO:0098644	complex of collagen trimers	4	13	0.00059	Col1a1,Col1a2,Col4a4,Col3a1	Col1a1,Col1a2,Col4a4,Col3a1
GO:0030139	endocytic vesicle	10	176	0.0009	Cybb,Scara5,Slc11a1,Gsn,Tlr2,Rab7b,Tlr9,Capg,Syk,Unc93b1	Cybb,Scara5,Slc11a1,Gsn,Tlr2,Rab7b,Tlr9,Capg,Syk,Unc93b1
GO:0031410	cytoplasmic vesicle	37	1710	0.0024	Col1a1,Ace,Hck,Cybb,Cyba,Lgmn,Hexb,Scara5,Abcg1,Anxa1,Ifitm3,Slc11a1,Fcgr2b,Gsn,Vcam1,Prss12,Tlr2,Pdpn,Plat,Ctsh,Tlr13,Bace2,Lrp1,Myof,Ackr2,Rab7b,Tlr9,Lyz2,Cd68,Vwf,Steap3,Capg,Slc29a3,Syk,Selp,Unc93b1,Entpd4	Col1a1,Ace,Hck,Cybb,Cyba,Lgmn,Hexb,Scara5,Abcg1,Anxa1,Ifitm3,Slc11a1,Fcgr2b,Gsn,Vcam1,Prss12,Tlr2,Pdpn,Plat,Ctsh,Tlr13,Bace2,Lrp1,Myof,Ackr2,Rab7b,Tlr9,Lyz2,Cd68,Vwf,Steap3,Capg,Slc29a3,Syk,Selp,Unc93b1,Entpd4
